command,url,title
/disk/format,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/get,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/monitor-traffic,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/nvme-discover,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/print,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/raid-scrub,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/remove,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/reset-counters,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/scan,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/set,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/settings,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/test,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/trim,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/unset,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/file,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/add,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/export,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/find,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/get,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/print,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/read,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/recursive-print,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/remove,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/rsync-daemon,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/set,https://help.mikrotik.com/docs/spaces/ROS/pages/328142/Upgrading%2Band%2Binstallation,"Upgrading and installation"
/file/sync,https://help.mikrotik.com/docs/spaces/ROS/pages/259031065/ROSE-storage,ROSE-storage
/file/sync/add,https://help.mikrotik.com/docs/spaces/ROS/pages/259031065/ROSE-storage,ROSE-storage
/file/sync/comment,https://help.mikrotik.com/docs/spaces/ROS/pages/259031065/ROSE-storage,ROSE-storage
/file/sync/disable,https://help.mikrotik.com/docs/spaces/ROS/pages/259031065/ROSE-storage,ROSE-storage
/file/sync/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/259031065/ROSE-storage,ROSE-storage
